Created At,Locations,Organization ID,Organization Name,Organization Logo URL,Organization Slug,Organization Topics,Organization Industry Tags,Organization Stage,Organization Head Count,Source,Slug,Title,URL,Featured,Has Description
1669647342,['Remote'],19325,Brim Financial,https://cdn.filestackcontent.com/Xu4eT2JRimrbb2ZP2WpD,brim-financial,"['10-49', 'B2C', 'Female founded', 'Finance', 'Software', 'Team true north']",['Finance'],series_b,2,career_page,20480575-data-conversion-specialist,Data Conversion Specialist,https://www.linkedin.com/jobs/view/3277136773,False,True
1669647341,['Remote'],19325,Brim Financial,https://cdn.filestackcontent.com/Xu4eT2JRimrbb2ZP2WpD,brim-financial,"['10-49', 'B2C', 'Female founded', 'Finance', 'Software', 'Team true north']",['Finance'],series_b,2,career_page,20480574-senior-director-product,"Senior Director, Product",https://www.linkedin.com/jobs/view/3353539191,False,True
1669647341,['Remote'],19325,Brim Financial,https://cdn.filestackcontent.com/Xu4eT2JRimrbb2ZP2WpD,brim-financial,"['10-49', 'B2C', 'Female founded', 'Finance', 'Software', 'Team true north']",['Finance'],series_b,2,career_page,20480573-sr-engineer-partnership-integration-remote,"Sr. Engineer, Partnership Integration - Remote",https://www.linkedin.com/jobs/view/3212745428,False,True
1669647341,['Remote'],19325,Brim Financial,https://cdn.filestackcontent.com/Xu4eT2JRimrbb2ZP2WpD,brim-financial,"['10-49', 'B2C', 'Female founded', 'Finance', 'Software', 'Team true north']",['Finance'],series_b,2,career_page,20480572-senior-graphic-designer,Senior Graphic Designer,https://www.linkedin.com/jobs/view/3353549541,False,True
1669647341,['Remote'],19325,Brim Financial,https://cdn.filestackcontent.com/Xu4eT2JRimrbb2ZP2WpD,brim-financial,"['10-49', 'B2C', 'Female founded', 'Finance', 'Software', 'Team true north']",['Finance'],series_b,2,career_page,20480571-senior-engineering-backend,Senior Engineering Backend,https://www.linkedin.com/jobs/view/3353534724,False,True
1669647341,['Remote'],19325,Brim Financial,https://cdn.filestackcontent.com/Xu4eT2JRimrbb2ZP2WpD,brim-financial,"['10-49', 'B2C', 'Female founded', 'Finance', 'Software', 'Team true north']",['Finance'],series_b,2,career_page,20480570-director-of-product,Director of Product,https://www.linkedin.com/jobs/view/3366790284,False,True
1669641729,"['Gdańsk, Poland']",22461,Navblue,https://cdn.filestackcontent.com/Pvp13QBhQdaQhYV1Ttu6,navblue,"['100-499', 'B2B', 'Software', 'Transportation']","['Transportation', 'Travel']",other,4,manual,20479542-software-test-specialist,Software Test Specialist,https://www.navblue.aero/job-offer/software-test-specialist-2/,False,False
1669373836,"['Brossard, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20446318-sales-supervisor,Sales Supervisor,https://careersen-bonlook.icims.com/jobs/2560/sales-supervisor/job,False,False
1669311678,"['Toronto, ON, Canada']",4537,Roadmunk,https://cdn.filestackcontent.com/gVMzmcNR0mmo7cSJW8U8,roadmunk,"['50-99', 'B2B', 'Productivity', 'SaaS', 'Software']","['Information Technology', 'Software']",seed,2,manual,20433585-full-stack-developer-roadmunk,Full Stack Developer (Roadmunk),https://www.tempo.io/open-positions#op-549564-full-stack-developer-roadmunk-,False,False
1669275404,"['Canada', 'Remote', 'Fredericton, NB, Canada']",19822,Loft1,https://cdn.filepicker.io/api/file/6crMiM1uQ1GY0THswNAS,loft1,"['B2C', 'Mobile & telecommunications', 'Productivity', 'Software']","['Information Technology', 'Software']",pre_seed,1,manual,20429686-software-developer,Software Developer,"https://www.glassdoor.ca/job-listing/software-developer-loft1-inc-JV_IC2293870_KO0,18_KE19,28.htm?jl=1008291566461",False,False
1669229488,[],22182,Neo Financial,https://cdn.filestackcontent.com/E4HhmE0iQOZHOvg49h4Q,neo-financial,"['B2C', 'Consumer & lifestyle', 'Finance', 'Marketplace', 'Software', 'Team true north']",['Finance'],series_c_plus,4,career_page,20427579-director-software-development,"Director, Software Development",https://apply.workable.com/neo-financial/j/A0D40955A7,False,True
1669207563,"['Toronto, ON, Canada']",31014,Manifest Climate,https://cdn.filepicker.io/api/file/F0grJVHkRkGxXQS1OHAq,manifest-climate,"['50-99', 'B2B', 'Energy', 'Female founded', 'SaaS', 'Software']","['Information Technology', 'Software', 'Sustainability']",other,3,career_page,20409372-sales-development-representative,Sales Development Representative,https://manifestclimate.applytojob.com/apply/SJYtu1E3ld/Sales-Development-Representative,False,False
1669120492,"['United States', 'Canada', 'Remote', 'United States', 'Canada', 'Remote']",18115,BioRender,https://cdn.filestackcontent.com/4MsYiN6SwyZEv0UZcdJz,biorender,"['B2B', 'Biotechnology', 'Medical/life sciences', 'Software']","['Information Technology', 'Software']",pre_seed,3,career_page,20377117-enterprise-customer-success-manager,Enterprise Customer Success Manager,https://jobs.lever.co/biorender/91d4d56b-72ff-4871-912f-c6287ac70597,False,True
1669114925,"['Sherbrooke, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20361498-licensed-optician,Licensed Optician,https://careersen-bonlook.icims.com/jobs/2559/licensed-optician/job,False,False
1669044801,"['sliema, malta']",73582,Corel,https://cdn.filestackcontent.com/vPhQY81TWqWcY98XffD7,corel,"['500+', 'Developer tool', 'Ecommerce/product', 'Productivity', 'SaaS', 'Software']","['Information Technology', 'Software']",other,4,career_page,20344326-senior-frontend-developer,Senior Frontend Developer,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=a6347449-60c4-4698-8fd7-0021244e2925&ccId=19000101_000001&type=MP&lang=en_US&jobId=442272,False,False
1669028860,"['st-bruno-de-montarville, qc, canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20323600-store-manager,Store Manager,https://careersen-bonlook.icims.com/jobs/2554/store-manager/job,False,False
1669028857,"['Pointe-Claire, QC, Canada']",21789,BonLook,https://cdn.filestackcontent.com/aTmGN02oQOy833PuYjFT,bonlook,"['B2C', 'Ecommerce/product', 'Software', 'Consumer & lifestyle', 'Healthcare & wellness']","['Consumer Products', 'Ecommerce & Marketplace', 'Health']",other,3,career_page,20323598-store-manager,Store Manager,https://careersen-bonlook.icims.com/jobs/2558/store-manager/job,False,False
1668858478,"['Toronto, ON, Canada']",11392,Klue,https://cdn.filepicker.io/api/file/e3UvKPjQLGoylCqfYRey,klue,"['AI/ML', 'B2B', 'C100 alumni', 'Data & analytics', 'Productivity', 'SaaS', 'Software', 'Team true north']","['Information Technology', 'Software']",other,4,career_page,20298270-competitive-content-consultant,Competitive Content Consultant,https://jobs.lever.co/klue/87658d14-f1dd-4fbc-9eb8-be74b199b66a,False,True
1668814622,"['Remote', 'Calgary, AB, Canada']",25266,Virtual Gurus,https://cdn.filepicker.io/api/file/mZgACfsNTG2V0N4uXDTT,virtual-gurus,"['B2B', 'Female founded', 'Productivity', 'SaaS', 'Software']","['Finance', 'HR and Recruiting', 'Information Technology', 'Software']",series_a,3,career_page,20271927-placement-specialist,Placement Specialist,https://thevirtualgurus.com/job-posting/placement-specialist,False,True
1668772319,[],23222,Carbon Upcycling Technologies Inc.,https://cdn.filestackcontent.com/7HSVuGcS7ij2PPwan2SA,carbon-upcycling-technologies-inc,"['B2B', 'Hardware (non-robotics)', 'Industrial', 'Energy']","['Energy', 'Health', 'Manufacturing', 'Real Estate', 'Sustainability']",other,2,career_page,20261790-skilled-laborer,Skilled Laborer,https://carbonupcycling.com/wp-content/uploads/2022/10/Skilled-Labourer.pdf,False,False
1668771627,"['Toronto, ON, Canada']",2073,Kepler Communications,https://cdn.filestackcontent.com/ZEg3IfTRrqN6rqZRXMLg,kepler-communications,"['Aerospace', 'B2B', 'C100 alumni', 'Hardware (non-robotics)']","['DeepTech', 'Telecommunication']",other,3,career_page,20260038-embedded-software-engineering-intern-winter-2024-4-16-months,Embedded Software Engineering Intern (Winter 2024) [4-16 months],https://jobs.lever.co/kepler/9199ebb4-896d-4b88-95bd-2d1d1af40fee,False,True
1668765807,"['India', 'Remote']",10300,Replicon,"https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/lvrKwWaJRq2k79bsnWzd",replicon,"['500+', 'AI/ML', 'B2B', 'Productivity', 'SaaS', 'Software']","['Information Technology', 'Software']",series_a,4,career_page,20236025-team-lead-enterprise-development,Team Lead - Enterprise Development,https://www.replicon.com/job-description?gnk=apply&gni=8a78859e7ba7e033017bc4f3ef6c4af8&job_title=Team+Lead+-+Enterprise+Development,False,True
1668764869,"['Bengaluru, Karnataka, India']",21305,ehsAI,https://cdn.filestackcontent.com/J8a34uESbaD0kAsLuErw,ehsai,"['B2B', 'Software', 'Productivity', 'Legal']","['DeepTech', 'Ecommerce & Marketplace', 'Health', 'Information Technology', 'Software']",other,2,career_page,20234735-senior-software-engineer,Senior Software Engineer,https://boards.greenhouse.io/intelextechnologies/jobs/4699521,False,True
1668752176,['United States'],25755,Audette,https://cdn.filepicker.io/api/file/JpEjhZpT4C7ffcRKfDQo,audette,"['Data & analytics', 'Energy', 'Proptech', 'Software']","['Energy', 'Information Technology', 'Real Estate', 'Software', 'Sustainability']",seed,2,career_page,20232924-i-want-to-work-at-audette,I want to work at Audette!,https://audette.applytojobs.ca/any/17878,False,True
1668681208,['Canada'],5975,Dialogue,https://cdn.filestackcontent.com/rHIVB4fRWeXyajvqB0Ly,dialogue,"['100-499', 'B2B', 'Female founded', 'Healthcare & wellness', 'HR', 'SaaS', 'Software']","['Health', 'Wellness and Beauty']",ipo,4,career_page,20201829-social-worker,Social Worker,https://boards.greenhouse.io/dialoguehealthtechnologiesinc/jobs/4732184004,False,True
1668641009,"['Kitchener, ON, Canada']",5688,Bonfire Interactive,https://cdn.filestackcontent.com/ScSRrSJJSFi8KeJD8xeb,bonfire-interactive,"['Agnostic (all)', 'B2B', 'SaaS', 'Software']","['Information Technology', 'Software', 'Transportation']",series_a,3,manual,20186442-senior-digital-programs-manager,Senior Digital Programs Manager,https://www.linkedin.com/jobs/view/3356674494/,False,False
1668516322,"['Fredericton, NB, Canada']",19811,Chinova Bioworks,https://cdn.filestackcontent.com/ECtyYG69TaWyNy3ZH415,chinova-bioworks,"['B2C', 'Ecommerce/product', 'Female founded', 'Food & Beverage']","['DeepTech', 'Food']",series_a,2,career_page,20113912-production-supervisor,Production Supervisor,https://www.chinovabioworks.com/careers/production-supervisor,False,False
1668514853,"['Winnipeg, MB, Canada']",27472,GFIT Wellness,https://cdn.filestackcontent.com/pcqBjCfLROaXbquV9vtq,gfit-wellness,"['10-49', 'B2B', 'B2C', 'Healthcare & wellness']","['Education', 'Health', 'Sports', 'Wellness and Beauty']",other,2,career_page,20110888-health-fitness-coach,Health & Fitness Coach,https://www.gfitwellness.ca/jobs/health-and-fitness-coach,False,True
1668512272,"['saint-jérôme, qc, canada']",28429,The Lion Electric,https://cdn.filepicker.io/api/file/AKNL1A6HQFqHKeOsXliU,the-lion-electric,"['100-499', 'B2B', 'Energy', 'Hardware (non-robotics)', 'Manufacturing', 'Transportation']","['Hardware', 'Manufacturing', 'Sustainability', 'Transportation', 'Travel']",ipo,4,career_page,20105756-gestionnaire-de-configuration-bom,Gestionnaire de configuration BOM,https://emploislion.com/fr/emplois/30708/gestionnaire-de-configuration-bom,False,True
1668289931,[],19324,Aux Mode,https://cdn.filestackcontent.com/A2CtHPGsSr6yReDRz5zz,aux-mode,"['Data & analytics', 'Media & entertainment', 'SaaS', 'Software']","['Finance', 'Information Technology', 'Software']",other,2,career_page,20055678-software-developer-senior,"Software Developer, Senior",http://auxmode.com/careers/senior-software-engineer/,False,True
1668289931,[],19324,Aux Mode,https://cdn.filestackcontent.com/A2CtHPGsSr6yReDRz5zz,aux-mode,"['Data & analytics', 'Media & entertainment', 'SaaS', 'Software']","['Finance', 'Information Technology', 'Software']",other,2,career_page,20055677-software-developer,Software Developer,http://auxmode.com/careers/software-engineer/,False,True
1668289931,[],19324,Aux Mode,https://cdn.filestackcontent.com/A2CtHPGsSr6yReDRz5zz,aux-mode,"['Data & analytics', 'Media & entertainment', 'SaaS', 'Software']","['Finance', 'Information Technology', 'Software']",other,2,career_page,20055676-software-developer-early-career,"Software Developer, Early Career",http://auxmode.com/careers/software-developer-early-career/,False,True
1668289930,[],19324,Aux Mode,https://cdn.filestackcontent.com/A2CtHPGsSr6yReDRz5zz,aux-mode,"['Data & analytics', 'Media & entertainment', 'SaaS', 'Software']","['Finance', 'Information Technology', 'Software']",other,2,career_page,20055668-business-development-manager,Business Development Manager,http://auxmode.com/careers/business-development-manager/,False,True
1668278513,"['United States', 'Remote']",10627,HiMama,https://cdn.filestackcontent.com/ZSeTAeShSOrDzFTZjgYD,himama-2,"['100-499', 'B2B', 'Education', 'Female founded', 'SaaS', 'Software']","['Education', 'Health', 'Information Technology', 'Software']",series_b,3,career_page,20037983-account-executive,Account Executive,https://jobs.lever.co/himama/417641df-5084-499e-8f33-a1883272cdf5,False,True
1668001603,"['Toronto, ON, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923430-registered-physiotherapist-virtual-ontario,"Registered Physiotherapist (Virtual, Ontario)",https://curv.applytojobs.ca/providers/17662,False,True
1668001592,"['Winnipeg, MB, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923422-registered-physiotherapist-virtual-manitoba,"Registered Physiotherapist (Virtual, Manitoba)",https://curv.applytojobs.ca/providers/17661,False,True
1668001583,"['Vancouver, BC, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923413-registered-physiotherapist-virtual-british-columbia,"Registered Physiotherapist (Virtual, British Columbia)",https://curv.applytojobs.ca/providers/17660,False,True
1668001573,"['Regina, SK, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923403-registered-physiotherapist-virtual-saskatchewan,"Registered Physiotherapist (Virtual, Saskatchewan)",https://curv.applytojobs.ca/providers/17659,False,True
1668001566,"['St Paul, MN, USA']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923399-registered-physiotherapist-virtual-newfoundland,"Registered Physiotherapist (Virtual, Newfoundland)",https://curv.applytojobs.ca/providers/17658,False,True
1668001560,"['Charlottetown, PE, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923392-registered-physiotherapist-virtual-prince-edward-island,"Registered Physiotherapist (Virtual, Prince Edward Island)",https://curv.applytojobs.ca/providers/17657,False,True
1668001552,"['Quebec City, QC, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923385-registered-physiotherapist-virtual-quebec,"Registered Physiotherapist (Virtual, Quebec)",https://curv.applytojobs.ca/providers/17656,False,True
1668001541,"['Halifax, NS, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923375-registered-physiotherapist-virtual-nova-scotia,"Registered Physiotherapist (Virtual, Nova Scotia)",https://curv.applytojobs.ca/providers/17655,False,True
1668001534,"['Toronto, ON, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923368-registered-dietitian-virtual-ontario,"Registered Dietitian (Virtual, Ontario)",https://curv.applytojobs.ca/providers/17654,False,True
1668001522,"['Vancouver, BC, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923358-registered-dietitian-virtual-british-columbia,"Registered Dietitian (Virtual, British Columbia)",https://curv.applytojobs.ca/providers/17653,False,True
1668001510,"['Winnipeg, MB, Canada']",17908,Curv,https://cdn.filepicker.io/api/file/txz0NkBQKTGYPg8dtvbQ,curv-3,"['AI/ML', 'B2C', 'Healthcare & wellness', 'Software']","['Education', 'Health', 'Software', 'Sports']",seed,2,career_page,19923350-registered-dietitian-virtual-manitoba,"Registered Dietitian (Virtual, Manitoba)",https://curv.applytojobs.ca/providers/17652,False,True
